,SP,record,n_roi,min_t,max_t,min_f,max_f,dt,df,APD,Familiy,Order
381,Anthreptes_reichenowi,201496,5,1.489500504,1.645657815,3180.288,4422.115,0.1562,1241.827,-33.27,Nectariniidae,Passeriformes
382,Anthreptes_reichenowi,201496,6,1.717730421,1.873887731,3162.91,4382.889,0.1562,1219.98,-29.07,Nectariniidae,Passeriformes
383,Anthreptes_reichenowi,201496,7,1.981996639,2.126141849,3208.094,4342.174,0.1441,1134.079,-27.34,Nectariniidae,Passeriformes
384,Anthreptes_reichenowi,201496,8,2.210226555,2.354371765,3253.279,4292.52,0.1441,1039.242,-27.86,Nectariniidae,Passeriformes
385,Anthreptes_reichenowi,201496,9,2.378395967,2.498516975,4247.336,5467.316,0.1201,1219.98,-29.02,Nectariniidae,Passeriformes
386,Anthreptes_reichenowi,201496,10,2.546565379,2.690710589,4292.52,6687.295,0.1441,2394.775,-32.62,Nectariniidae,Passeriformes
387,Anthreptes_reichenowi,201496,11,2.726746891,2.834855799,4292.52,6732.48,0.1081,2439.959,-31.56,Nectariniidae,Passeriformes
388,Anthreptes_reichenowi,201496,12,2.870892101,3.003025211,3705.123,6416.189,0.1321,2711.066,-30.82,Nectariniidae,Passeriformes
389,Anthreptes_reichenowi,201496,13,3.027049412,3.159182522,3614.754,6190.266,0.1321,2575.512,-32.26,Nectariniidae,Passeriformes
390,Anthreptes_reichenowi,201496,14,3.231255127,3.351376135,3705.123,6054.713,0.1201,2349.59,-31.11,Nectariniidae,Passeriformes
391,Anthreptes_reichenowi,201496,15,3.411436639,3.483509244,2891.803,6099.898,0.0721,3208.094,-45.16,Nectariniidae,Passeriformes
392,Anthreptes_reichenowi,201496,16,3.519545547,3.56759395,2801.434,5602.869,0.048,2801.434,-42.79,Nectariniidae,Passeriformes
393,Anthreptes_reichenowi,201496,17,3.603630253,3.663690757,3072.541,5512.5,0.0601,2439.959,-41.38,Nectariniidae,Passeriformes
394,Anthreptes_reichenowi,201496,18,3.71173916,3.735763362,3027.357,5648.053,0.024,2620.697,-42.55,Nectariniidae,Passeriformes
395,Anthreptes_reichenowi,201496,19,3.807835967,3.84387227,3072.541,5557.684,0.036,2485.143,-41.78,Nectariniidae,Passeriformes
396,Anthreptes_reichenowi,201496,20,3.891920673,3.963993278,3027.357,5512.5,0.0721,2485.143,-41.36,Nectariniidae,Passeriformes
397,Anthreptes_reichenowi,201496,21,4.012041681,4.072102186,2976.446,5618.802,0.0601,2642.355,-42.31,Nectariniidae,Passeriformes
398,Anthreptes_reichenowi,201496,22,4.102132438,4.180211093,3018.251,5575.38,0.0781,2557.129,-44.02,Nectariniidae,Passeriformes
399,Anthreptes_reichenowi,201496,23,4.216247396,4.2763079,3018.251,5575.38,0.0601,2557.129,-42.84,Nectariniidae,Passeriformes
400,Anthreptes_reichenowi,201496,24,6.810861178,7.003054791,2850.57,3541.136,0.1922,690.566,-41.95,Nectariniidae,Passeriformes
401,Anthreptes_reichenowi,201496,25,7.105157648,7.279333111,2892.49,3395.532,0.1742,503.042,-39.15,Nectariniidae,Passeriformes
402,Anthreptes_reichenowi,201496,26,7.69975664,7.831889749,3982.414,4736.977,0.1321,754.563,-39.66,Nectariniidae,Passeriformes
403,Anthreptes_reichenowi,201496,27,7.939998657,8.132192271,3772.814,4946.578,0.1922,1173.764,-37.64,Nectariniidae,Passeriformes
404,Anthreptes_reichenowi,201496,28,8.156216472,8.360422187,3856.654,4653.137,0.2042,796.483,-35.07,Nectariniidae,Passeriformes
405,Anthreptes_reichenowi,201496,29,8.360422187,8.492555296,3814.734,4820.817,0.1321,1006.084,-34.07,Nectariniidae,Passeriformes
406,Anthreptes_reichenowi,201496,30,8.528591598,8.708773111,3856.654,4778.897,0.1802,922.243,-32.24,Nectariniidae,Passeriformes
407,Anthreptes_reichenowi,201496,31,8.69676101,8.900966724,3814.734,4736.977,0.2042,922.243,-30.46,Nectariniidae,Passeriformes
408,Anthreptes_reichenowi,201496,32,8.912978825,9.045111935,3898.574,4778.897,0.1321,880.323,-30.25,Nectariniidae,Passeriformes
409,Anthreptes_reichenowi,201496,33,9.045111935,9.201269246,2976.331,6329.943,0.1562,3353.612,-35.24,Nectariniidae,Passeriformes
410,Anthreptes_reichenowi,201496,34,9.213281346,9.345414456,2934.411,6874.905,0.1321,3940.494,-35.94,Nectariniidae,Passeriformes
411,Anthreptes_reichenowi,201496,35,9.393462859,9.537608069,2892.49,6707.224,0.1441,3814.734,-36.85,Nectariniidae,Passeriformes
412,Anthreptes_reichenowi,201496,36,9.573644372,9.705777481,2934.411,6749.144,0.1321,3814.734,-36.53,Nectariniidae,Passeriformes
413,Anthreptes_reichenowi,201496,37,9.741813783,9.861934792,2850.57,6581.464,0.1201,3730.894,-35.39,Nectariniidae,Passeriformes
414,Anthreptes_reichenowi,201496,38,9.897971094,10.054128405,2850.57,6581.464,0.1562,3730.894,-36.28,Nectariniidae,Passeriformes
415,Anthreptes_reichenowi,201496,39,10.066140506,10.270346221,2892.49,6162.262,0.2042,3269.772,-34.19,Nectariniidae,Passeriformes
416,Anthreptes_reichenowi,201496,40,10.25833412,10.426503531,3185.932,6288.023,0.1682,3102.091,-35.72,Nectariniidae,Passeriformes
417,Anthreptes_reichenowi,201496,41,10.450527733,10.570648742,3521.293,6413.783,0.1201,2892.49,-35.33,Nectariniidae,Passeriformes
418,Anthreptes_reichenowi,201496,42,10.582660842,10.702781851,3856.654,4904.658,0.1201,1048.004,-31.76,Nectariniidae,Passeriformes
419,Anthreptes_reichenowi,201496,43,10.762842355,10.870951263,3898.574,5994.582,0.1081,2096.008,-35.03,Nectariniidae,Passeriformes
420,Anthreptes_reichenowi,201496,44,10.894975464,11.051132775,4233.935,5114.259,0.1562,880.323,-35.77,Nectariniidae,Passeriformes
421,Anthreptes_reichenowi,201496,45,11.363603882,11.832075815,3018.251,4024.335,0.4685,1006.084,-44.35,Nectariniidae,Passeriformes
422,Anthreptes_reichenowi,201496,46,14.090350774,14.234495984,2850.57,3248.812,0.1441,398.241,-51.75,Nectariniidae,Passeriformes
423,Anthreptes_reichenowi,201496,47,14.294556488,14.510774303,2808.65,3395.532,0.2162,586.882,-39.56,Nectariniidae,Passeriformes
424,Anthreptes_reichenowi,201496,48,14.546810606,14.702967916,2892.49,3479.373,0.1562,586.882,-38.87,Nectariniidae,Passeriformes
425,Anthreptes_reichenowi,201496,49,14.739004219,15.027294639,2431.369,4778.897,0.2883,2347.529,-45.43,Nectariniidae,Passeriformes
426,Anthreptes_reichenowi,201496,50,15.111379345,15.207476152,4569.297,5784.981,0.0961,1215.684,-44.43,Nectariniidae,Passeriformes
427,Anthreptes_reichenowi,201496,51,15.051318841,15.243512454,2431.369,2850.57,0.1922,419.202,-44.56,Nectariniidae,Passeriformes
428,Anthreptes_reichenowi,201496,52,15.315585059,15.423693967,4527.376,6539.544,0.1081,2012.167,-40.58,Nectariniidae,Passeriformes
429,Anthreptes_reichenowi,201496,53,15.47174237,15.579851278,3856.654,6539.544,0.1081,2682.89,-37.03,Nectariniidae,Passeriformes
430,Anthreptes_reichenowi,201496,54,15.699972286,15.856129597,3856.654,6623.384,0.1562,2766.73,-35.36,Nectariniidae,Passeriformes
431,Anthreptes_reichenowi,201496,55,15.904178001,16.084359513,3814.734,6581.464,0.1802,2766.73,-35.57,Nectariniidae,Passeriformes
432,Anthreptes_reichenowi,201496,56,16.192468421,16.312589429,3772.814,5533.46,0.1201,1760.646,-31.81,Nectariniidae,Passeriformes
433,Anthreptes_reichenowi,201496,57,16.372649934,16.516795144,3647.053,5114.259,0.1441,1467.205,-31.81,Nectariniidae,Passeriformes
434,Anthreptes_reichenowi,201496,58,16.588867749,16.708988757,3814.734,4904.658,0.1201,1089.924,-31.17,Nectariniidae,Passeriformes
